"fish_abundance","water_temp","salinity","pH","dissolved_oxygen"
99.5220883391327,20.8790487068956,38.2982155233256,8.0852887961727,7.07401226028199
88.2955664419311,21.5396450210334,36.9686194646503,7.86626971511513,5.97265303358626
114.648692393069,25.1174166282982,34.6022824149555,7.97305034701822,5.96666965772408
106.012164765631,22.1410167828492,35.8147910888481,8.09423168941434,4.4839323768489
107.254013389293,22.2585754703219,34.3784900781217,8.23413919374679,6.79038534388823
107.09011299954,25.4301299737666,34.2856296580766,7.76989069131498,5.78926581930822
100.541787386027,22.9218324119784,33.8170957432246,8.03004915215775,5.34325707463892
114.412131436956,19.4698775307869,34.1080740988107,8.2512812877091,4.58797420734169
94.8631054623599,20.6262942962129,37.476361201005,7.99223816800448,5.70023750335373
94.4360836306658,21.1086760598001,34.9189578123718,8.14545838433459,5.15093886498329
78.8499843949041,24.4481635948789,35.1788678546414,8.19844571401289,5.60296947967216
81.8531759933671,22.7196276541147,35.3655311443986,8.15356700306634,4.7824000122364
103.769309197987,22.8015429011881,36.848713817728,8.23065153589428,7.6875894829457
103.496098689236,22.2213654318902,34.2259042535828,8.07545826780452,5.98399747279203
105.589659856207,20.8883177304918,33.5112392744119,8.01726469728158,7.07494507727239
101.144154290989,25.5738262736062,37.5135453986048,7.5713702095942,3.39830032974235
99.5899605492853,22.9957009564585,34.3382551746421,8.0814117963041,5.54680217000516
104.310155572256,18.0667656867407,33.9154010450902,8.186056939272,5.32451770840793
93.2384979978168,23.4027118031274,33.1455903216751,8.20707976817363,4.77707382063409
92.9995666512317,21.0544171845441,33.0729264165233,7.98894432973735,7.54660915422409
82.2639408794016,19.8643525880263,34.139039781053,8.45590058195503,4.58471808023051
106.40219769546,21.5640501706834,35.9269787257498,8.15728488392577,6.31839026040802
95.2352491859849,19.9479911033855,36.6647722083946,8.12526317169178,6.84643628557969
105.197377849633,20.5422175414177,36.0613825307534,8.3544533558937,6.17819018841802
92.2967749776906,20.7499214643015,34.4545140543571,7.95630675573615,5.12474452250448
89.5730271720347,18.6266133785152,35.0896249060769,8.00993227521506,6.94116580672417
104.162181195565,23.675574088989,33.9431053044799,8.57949049600995,6.17058808184084
80.521700560545,22.306746235673,33.924172757639,8.10222583744418,4.93650209361796
79.2302573037151,19.7237261259761,36.3269757484654,8.42671368428166,4.61195095239794
97.7016421811181,24.5076298421399,33.4766111320947,7.8122986710171,8.08671743449315
105.623641945004,22.8529284429536,37.9329409482387,8.06189663959142,5.32149685458156
87.8613411827088,21.4098570340155,34.8645206090512,8.17568478072737,4.14442834608196
112.892205445633,23.79025132209,35.3218082399438,8.16000770904116,6.53325936275365
120.264181811388,23.7562669750661,33.8922084428906,7.89887274809783,6.3102302560609
98.6187070548755,23.643162163275,34.1384169653551,8.10385185492507,4.6461656642774
101.650346483753,23.3772805082002,33.0244758015421,7.8845158693776,4.05704358641805
85.4803733177967,23.1078353070752,34.7256119174409,8.24254066504886,5.88369748284139
95.1259089364039,21.8761765788466,35.6284736073867,8.31695501797213,7.13939629170942
98.2919974735646,21.3880746725202,35.4864565162421,7.65500246070252,6.63612403518215
102.984323314999,21.2390579979752,33.8276952694179,8.34713869246003,5.50706257583802
87.657981154189,20.610586042159,33.817067043719,7.8517911006383,5.16581176841562
128.414837535695,21.5841654439608,34.2467019224857,8.19095385379653,6.27106675675055
88.1203393754399,19.4692072968635,37.2440910047695,8.23198052762852,6.15735334721616
113.566437986129,26.337911930677,33.2940445690014,8.06002203437971,6.62971174669273
109.900124944384,24.41592399661,34.7314226084297,7.97097720862804,5.6042020497111
93.8304484015204,19.7537828335933,37.8535427325184,8.13306420424841,6.8993540532031
90.1263643992281,21.1942303294018,34.8485376720068,8.18776374014289,5.16918847266375
111.537745528327,21.0666892927536,32.9602389442679,8.27666056398974,5.66945529988004
120.94115152206,23.5599302366726,34.0028458470889,7.68953260321961,6.7408145237259
99.6108346289007,21.8332618670563,35.7281899683573,7.7727241463882,6.98997160862711
103.095942208095,22.5066370279895,34.4365956924953,8.38608046823764,4.06149529854662
101.544109879726,21.9429064893026,34.1571854546753,8.30932576942231,6.10719040701615
113.028510108757,21.9142590854174,34.4841241488073,8.18705778978154,6.60877901173463
90.0718232040352,24.7372045680289,35.1357449707088,8.24303568142221,4.54917568650937
121.067925279496,21.5484580286815,37.3977631567187,8.2834349835282,6.48062559987522
95.0843958324912,25.0329412088591,34.8671523317917,7.56781544030686,5.1718257296032
80.9557319054894,18.9024943915396,36.6211992442273,8.32205541932776,7.02025301216443
98.5405384661454,23.1692274992721,35.9461311734758,8.00300248068753,6.53848203210264
104.755965297335,22.2477084876892,34.8295401567408,8.14612336612624,6.76905229499561
120.61600804526,22.4318831374879,32.7006469956641,8.04096843982328,6.12071932928703
115.266078919798,22.7592789655198,34.2183240236712,8.27439299081575,6.86364843415775
104.31057016357,20.9953530937814,34.2651943202923,8.03030551020888,7.38051452831454
91.0834855639824,21.3335852326612,35.0707316491423,8.20370075317765,7.96624801545563
83.864003853214,19.9628492337858,36.9502980165002,8.0218630042722,5.97160494525094
81.0806176005861,19.8564175470488,38.4396184607466,7.8814425581797,3.7509489096676
124.566906841732,22.6070572828085,37.3213715884757,8.34200210208805,6.03152600459399
84.8477366786979,22.8964195572589,34.8002735535066,8.24818000225485,6.20556120844997
116.73297626311,22.106008453461,32.3652089066635,8.44485244783129,5.8446546528556
101.061501788252,23.8445349357595,34.4168302038924,8.11303078651586,6.56828862077707
128.816568129839,26.1001693712543,35.1338108346099,8.32500054916563,7.01067796451427
85.1640614404037,21.0179376678869,36.2675195061012,8.49508381080382,5.48201756983218
88.8701008184673,17.3816622487184,36.4437919527264,8.04370357699221,5.70590467284389
91.3583239782803,24.0114770489245,36.0264641441247,7.83540977744896,6.39784220880034
107.44770570873,20.5815984748352,32.9070884753008,8.05212968657238,5.44977625851086
110.233824479316,20.6239827670653,36.27446456845,8.05719175200292,6.09126738348824
118.880806987613,24.0511427393934,34.3301641753592,8.13033610090186,4.0382924011147
104.796214285455,21.430453985898,35.2622040502419,8.44246099546386,4.88010027860238
109.072641228801,19.5585645754909,35.1118267657606,8.03477122149893,4.67224452439588
110.038211350053,22.3626069594983,35.6422501474558,8.17460093116098,5.14637630327276
95.7625690719573,21.7222172751219,35.0370124742392,8.05446318702089,5.30669547206933
109.712614232178,22.0115283717998,32.4987873536215,8.10409014170501,6.38230514254637
93.4244602400799,22.7705608022527,36.1047439471602,8.16281153270125,6.98211300252264
94.942842508808,21.2586799364152,35.5790398525245,8.3656429392074,5.27261647091246
112.515660864796,23.2887530970377,34.6015225620827,8.12426367549816,5.00316101762199
101.852845780756,21.5590268763625,35.17721676657,8.24256846400622,4.95831114101049
105.13420807053,22.6635639278314,35.2010579680527,8.25577200595671,5.58541127363633
93.706437917861,24.1936780262987,35.3315292028415,8.28295465417113,5.76097093184744
92.8801478358751,22.8703629816676,37.4612692489662,7.98512108956312,6.48361753383827
92.2059835606292,21.3481368289375,34.6714244315998,8.42537624283893,5.67867515783161
101.553617514325,24.2976152369022,35.252098075827,8.0238086521412,3.92151073113998
91.0599884104773,23.9870077119242,36.7525758096036,8.07884316647005,5.90856572444986
110.407705136094,23.0967939190161,36.5812715350654,8.38081005354283,7.18718681065156
92.0828085344311,22.4774634702229,36.7178946655705,8.35881678122912,7.19160126851033
113.616101752835,20.7441878479213,34.1337979984107,7.88200162551775,5.21103678188877
100.026536514412,24.72130489706,38.0037240954392,7.92538579991651,4.45222345636243
96.4549509855111,20.7994808257057,35.1000513063953,7.82838418812588,8.45806049186527
106.65395601167,26.3746659860332,37.8002777670603,8.13636943852397,5.83757805752058
105.517928673632,25.0652212523704,32.9736459709539,8.13296817358369,5.90254874989438
104.347302345347,21.528599281799,35.0314753795314,8.17282293747101,6.42057418869815
91.2273751460563,19.9471581993864,36.8748718564538,8.21043154284371,4.38596054338088
85.8399767602805,20.5791868726014,33.9271367191658,7.979621430803,5.27178088880871
89.1929204199526,22.5137674183131,33.8709665476734,7.90126028178026,4.45955759470999
103.068382630705,21.5066162430753,33.5921919445897,8.30535701121498,5.3069053859894
118.476113170057,21.3049148012045,33.4212300809919,8.25021226052126,6.11884943300456
102.420009856016,20.09676286547,34.3442607002294,7.79816669253426,4.63529054201309
94.5038618126783,21.9099445503822,35.4967687594385,8.08097050983014,6.58998267936731
109.623669022664,20.4301910610858,31.9786842531189,7.9208104354487,6.28934402881734
87.582196603593,18.6641161268237,35.3179706500584,7.68584978589161,5.09578497437936
99.5388065399271,21.2395469594245,36.8550125696249,8.13002402623763,6.22632494238106
103.860091580791,23.8379932181215,38.0563610273607,8.08415765814828,6.74808116249384
123.611380296621,20.8493060747832,36.9517639883009,8.08052614649738,7.06109525326174
88.4538336703486,23.2159286444501,36.1351621456939,8.14323050836025,5.78715172135347
99.0243659376426,18.7642345834217,32.4099044013285,8.27649303287932,5.90636320608895
83.2768244507786,21.8888760689509,34.0977399379898,8.14111950089668,5.91328586501808
112.476041997964,23.0388144078869,34.4719303151261,7.97671283142529,7.44146175605504
113.228185809591,22.6023067243334,36.0552858541353,7.95304014961574,7.12507189227799
117.488489599346,22.2113523882979,34.8414929989943,8.07363944139176,6.83440156775704
80.4656774485995,20.7185879833892,33.1120270579097,8.16200339731579,5.71265920015931
97.0189411943914,20.3005913079328,37.5266535621412,7.89206392945959,6.37324143416641
110.812116069696,19.9517424187902,36.3670869376939,8.06313822623152,6.4032903312207
93.6384570221726,22.2352931942003,35.3561454087365,8.29345345203358,4.95832670571068
86.0546582120115,20.1050507716304,36.8271629154887,8.0783439817531,4.27169548467926
101.911709564789,21.0188851125987,32.9918385691475,7.96031586648112,6.64183002765162
96.2750963135435,21.4878156156035,35.9912304466847,8.04481096631489,4.47068946881958
116.323299235908,25.6877240104644,34.2156314355299,8.3229297090724,6.00168368848421
110.332769231428,20.6961001966091,36.0256182827761,8.21000879224283,6.25024782134833
103.051797753674,22.4707731445697,34.9087670680099,8.34733516001632,6.56386739030588
101.557838818365,22.1559216991274,35.9494410695472,8.12781957143235,6.18942623751481
116.23935127941,20.0762867317397,37.0032764225891,8.18205501929808,5.26714619370287
106.409994900781,21.8573838277528,35.0109351354753,7.98830861753037,6.98636585989546
111.197499563499,24.8891017168467,36.5263379554281,8.22107413378607,7.73863376690625
93.1947644231524,22.9030081061584,33.217348947278,7.99873329156215,6.88117880892544
94.5655839465074,22.0824658439859,33.917593339346,7.81588689906085,4.05634909867602
97.0052328102422,21.1550063353207,37.2788265670823,8.12559859313683,7.39957618540294
92.605113255613,17.893505556919,35.5660819595359,8.48917024354629,5.94394405381373
105.764330964452,24.2626744268284,31.9216657693494,8.26018286791461,6.52491427931929
93.3897205566185,19.0787198581504,32.9539438218764,8.33305067798925,6.62203323587106
96.2726085138567,23.4798950217547,34.6988284766163,8.17177114461863,5.9033139267933
102.709018691857,25.818207138435,36.2986691065017,7.97828856433676,5.92473680235127
110.990221514641,19.1122136780564,34.8471751164272,8.05955182897794,7.0191570693309
113.755139455692,23.4035686707494,35.936281208031,8.04535037863761,6.71160192248624
95.6957837212876,21.4756050211951,36.4385080666817,8.00626004404358,6.99026224604423
80.9453328227097,18.855711681709,37.5065822432944,8.24083345678594,8.38292669523033
86.1653415383616,18.9706646924365,35.0840250999124,7.86052729952692,6.66441586369409
90.6217188664723,18.7969276528508,34.9220271407287,8.27327322642256,6.20738115738531
97.089791166171,20.9381869556594,32.3701439612866,8.27283049724518,3.78936688942438
94.1799374669802,19.0764888300082,35.1489913911317,7.86027552818625,8.69171400324612
123.296598162999,23.3758335459517,34.1422249131567,8.22789839958011,5.51732317820369
117.423712776859,26.2002178810513,33.5389856257939,8.5860453304689,8.37473471509539
83.6839376353945,19.4259390479296,34.7301406534287,7.98855690361168,6.37464356800499
104.914910516501,23.5754776949504,36.5224147591155,8.26898084828161,7.53843019889679
96.3947444384707,23.5380844820018,32.0108772669671,7.94355963087612,5.89028967882376
106.496869467063,22.6644051579002,34.3590810691919,8.32214228364056,6.51147075469813
98.9320944785829,19.983246783446,35.1749559253741,8.14996494398531,6.21395797964226
106.181336015888,21.7610947867387,33.6601886449176,8.43038307832463,5.8138793006265
80.0884022450492,21.4392093296595,35.5008544137488,7.80820585429262,5.87960617537751
106.52055884261,23.125979066441,35.6171448809236,8.08974042277493,7.01283433584425
100.557777522332,21.2551224877923,34.950445761086,7.99461496477488,5.7985418530285
88.934767655259,23.9539467733712,31.30115270936,8.06054702618474,3.9623175055592
101.052305648861,21.250838284466,38.8571872188,7.9740842514628,5.80411075117017
113.300006218638,24.1054229311587,34.6920511137977,7.933231283893,6.53979060553627
119.762390224979,19.9016459866679,35.9767899223815,8.21574447492329,6.61645571635144
96.672557028248,19.4796895104838,35.4106497365548,7.88248385718461,6.61656781747743
107.533706605557,28.4820798698848,36.5370098522275,8.39680618631126,4.30789847913092
97.3787138225608,21.1662848236791,36.2264891695611,7.86275868293725,6.36874205801119
105.367264091666,22.5964551830814,34.6853102431572,8.12021583027906,6.96785920994706
87.573398786519,23.2731393480677,35.5672516583128,8.2065978573653,7.27657868146766
83.3926283067316,21.0324387485825,33.5818867533142,8.21734706781852,5.77503872895588
98.0965573124041,23.0337240886272,36.285384516349,8.03965066722672,5.6781074138172
101.245536057328,22.7379290547702,34.3084424916735,8.11590039906568,7.48783783187804
90.2055831884557,21.5692389847166,38.6251600306823,8.29225283036194,4.33207195422068
80.0969925689786,22.1305860670506,32.5234266564677,7.80870681658471,5.56317002308688
86.5113662629924,21.9318654925231,34.304019135551,7.94365205769358,6.45746207935745
91.1089495336419,26.2569037980324,36.2380697941389,8.16408046286332,4.38222623461877
106.141541203992,20.5173278074543,35.765198820318,8.0110436043326,6.27962786243176
92.9610432545865,19.8080074658507,34.1157784422275,8.3740007987942,7.87786402105219
95.0598426339318,22.0755767983422,33.5048288866887,8.23465077267097,5.99593934656366
100.952395526438,22.6209614988863,35.216713557066,8.11443335048295,5.72154597503641
98.4677998015807,22.8730469578204,34.9785388802496,7.79844853649266,6.47491171403405
102.847726952644,21.0832693345778,32.3145781441039,8.10522004506525,5.72092782921269
120.843360637561,19.8733477320576,35.0518266007008,8.0367168263606,6.81340037407906
95.9896456612961,24.526370352179,35.2853454735387,8.07953069729588,6.9044354644497
93.9800834125133,21.3006992240929,35.2620895954728,7.86368815458886,6.00269166123012
90.7127239683859,20.2689742746933,33.417474436096,8.19973160876599,4.82330784225027
108.113917493695,21.5274408621178,35.7141999174539,7.89220871193859,4.68177927254091
86.4094503071364,21.6056482113029,37.0678552054389,8.05475560371152,5.40700263434468
105.365847545044,24.2198405794273,35.6843546047697,8.17628516589027,6.79738050054984
104.107228057374,22.1694745843944,33.2966172944385,7.94329684219739,4.04179482534308
88.3345280175433,23.508107570369,34.3465317954621,8.21659828113601,4.11367484126745
110.498007068803,21.0014159656555,35.5191554293304,7.83669791966966,5.3462201752399
107.444667928516,22.4288906191632,34.0294315530226,7.53804506420789,6.39439484798058
90.5381643588084,21.3506281770183,31.7635304974771,8.19299359815717,5.08643395183501
106.435334796457,22.1891670563471,36.3263762300423,8.2681079653922,6.88674903709606
96.8660642487885,20.2092732840449,33.7557835825632,8.04283091528172,6.33336997015518
99.1717995957359,19.3783969333441,34.1396595938476,8.20082525091832,5.82936038176139
105.005893083087,25.9944267694959,37.2558509135068,7.86881669498327,6.81882813653178
115.887768635718,23.2014176473448,33.8387826055919,8.07457027863487,6.38836516281937
76.3016912733639,19.4974572767501,36.2685973102839,7.71169632479188,5.55406497278784
97.0402315333544,20.7776681666392,33.1089756817718,8.3362361782877,6.23111493441816
97.3663442264492,19.6290398308054,34.468186395389,8.47198217230863,6.64751335797759
